idnum,year,time,average_pay,average_pay_ln,wcouncil,wcouncil_f,wagree,wagree_f,sector,profit,profit_f,emp,empt,empw,firmsize,firmsize_f
31941,2005,7,2001.3684210526317,7.601586436103091,1,WC,0,NoSA,manufacturing,2,sufficient,38,0.553,0.184,1,less50
31941,2006,8,1882.5135135135135,7.540363138141518,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,37,0.514,0.189,1,less50
31989,2009,11,515.75,6.245622151951361,1,WC,0,NoSA,manufacturing,4,good,20,0.05,0.5,1,less50
31989,2010,12,374.8,5.926392550364267,0,NoWC,0,NoSA,manufacturing,1,unsatisfactory,20,0.1,0.6,1,less50
31989,2011,13,702.0434782608696,6.553995336952472,0,NoWC,0,NoSA,manufacturing,2,sufficient,23,0.13,0.609,1,less50
31989,2012,14,930.6086956521739,6.835838883502046,1,WC,0,NoSA,manufacturing,2,sufficient,23,0.087,0.435,1,less50
32010,2005,7,1434.6851851851852,7.268700720979506,1,WC,0,NoSA,buservices,5,very good,54,0.074,0.5,2,less100
32010,2006,8,1444.8703703703704,7.275774887436183,1,WC,0,NoSA,buservices,3,satisfactory,54,0.037,0.648,2,less100
32010,2007,9,1363.462962962963,7.2177830387065685,1,WC,0,NoSA,buservices,3,satisfactory,54,0.037,0.722,2,less100
32029,2009,11,761.5333333333333,6.635333944631737,1,WC,0,NoSA,buservices,3,satisfactory,30,0.033,0.5,1,less50
32029,2010,12,874.0645161290323,6.773154190012462,1,WC,0,NoSA,buservices,2,sufficient,31,0.032,0.677,1,less50
32029,2011,13,974.7666666666667,6.88219812611783,1,WC,0,NoSA,buservices,2,sufficient,30,0.033,0.5,1,less50
32029,2012,14,780.1219512195122,6.65945025517993,1,WC,0,NoSA,buservices,1,unsatisfactory,41,0.122,0.561,1,less50
32029,2013,15,710.7777777777778,6.5663598321139185,1,WC,0,NoSA,buservices,2,sufficient,45,0.089,0.267,1,less50
32029,2014,16,670.1555555555556,6.507509857908133,1,WC,0,NoSA,buservices,2,sufficient,45,0.111,0.689,1,less50
32043,2019,21,2863.9615384615386,7.95996109868224,1,WC,0,NoSA,construction,3,satisfactory,26,0.462,0.5,1,less50
32043,2020,22,3364.6296296296296,8.121073170532211,1,WC,0,NoSA,construction,3,satisfactory,27,0.407,0.481,1,less50
32043,2021,23,2482.0833333333335,7.816853540274788,1,WC,0,NoSA,construction,2,sufficient,24,0.458,0.5,1,less50
32051,2009,11,1485.2,7.303304722302925,1,WC,0,NoSA,edu,3,satisfactory,25,0.08,0.68,1,less50
32051,2010,12,1614.3478260869565,7.386686331241976,1,WC,0,NoSA,edu,3,satisfactory,23,0.087,0.739,1,less50
32051,2011,13,1383.7391304347825,7.232544628840979,1,WC,0,NoSA,edu,3,satisfactory,23,0.348,0.739,1,less50
32051,2012,14,1768.125,7.477674942055832,1,WC,0,NoSA,edu,1,unsatisfactory,24,0.5,0.708,1,less50
32066,1998,0,660.8639952956989,6.493548062698719,1,WC,0,NoSA,mining,3,satisfactory,93,0.151,0.215,2,less100
32066,1999,1,732.55625,6.596540129751756,1,WC,0,NoSA,mining,4,good,90,0.244,0.244,2,less100
32066,2000,2,1527.6285511363637,7.331471845368089,1,WC,0,NoSA,mining,3,satisfactory,55,0.382,0.109,2,less100
32066,2002,4,1283.5272727272727,7.157367248801668,1,WC,0,NoSA,mining,3,satisfactory,55,0.255,0.2,2,less100
32070,2010,12,2427.4392523364486,7.7945921750681935,0,NoWC,0,NoSA,edu,2,sufficient,107,0.907,0,3,less250
32070,2011,13,1923.9197080291972,7.5621198985613,0,NoWC,0,NoSA,edu,3,satisfactory,137,0.745,0.015,3,less250
32070,2012,14,2475.8709677419356,7.814347519256699,0,NoWC,0,NoSA,edu,4,good,124,0.621,0.065,3,less250
32070,2013,15,2064.516129032258,7.632651157856663,0,NoWC,0,NoSA,edu,4,good,155,0.755,0.045,3,less250
32070,2016,18,1396.1969696969697,7.241507369140714,0,NoWC,0,NoSA,edu,4,good,132,0.72,0.023,3,less250
32070,2017,19,1766.2170542635658,7.476595280895436,0,NoWC,0,NoSA,edu,4,good,129,0.736,0.016,3,less250
32070,2018,20,1669.811188811189,7.420465838426868,0,NoWC,0,NoSA,edu,4,good,143,0.72,0.014,3,less250
32070,2019,21,1595.2827586206897,7.374806277639127,0,NoWC,0,NoSA,edu,5,very good,145,0.648,0,3,less250
32076,2000,2,791.9327008928572,6.674476414583833,0,NoWC,0,NoSA,buservices,4,good,35,0.029,0.171,1,less50
32076,2001,3,1853.1847098214287,7.52466090281853,0,NoWC,0,NoSA,buservices,5,very good,35,0.114,0.171,1,less50
32076,2002,4,994.0175438596491,6.901754856259017,0,NoWC,0,NoSA,buservices,4,good,57,0.053,0.123,2,less100
32076,2003,5,1080.4363636363637,6.985120278919961,0,NoWC,0,NoSA,buservices,3,satisfactory,55,0.055,0.127,2,less100
32076,2004,6,1023.2222222222222,6.930711968385148,0,NoWC,0,NoSA,buservices,2,sufficient,54,0.056,0.13,2,less100
32076,2006,8,1273.0204081632653,7.149147629978994,0,NoWC,0,NoSA,buservices,4,good,49,0.082,0.143,1,less50
32076,2007,9,1826.804347826087,7.51032346133105,0,NoWC,0,NoSA,buservices,5,very good,46,0.065,0.174,1,less50
32076,2010,12,2537.0555555555557,7.838759457489421,0,NoWC,0,NoSA,buservices,1,unsatisfactory,36,0.111,0.167,1,less50
32076,2011,13,2226.972222222222,7.70839819399692,0,NoWC,0,NoSA,buservices,3,satisfactory,36,0.083,0.167,1,less50
32076,2012,14,2519.4166666666665,7.831782672228014,0,NoWC,0,NoSA,buservices,4,good,36,0.083,0.167,1,less50
32087,2011,13,986.0645161290323,6.893721784641589,1,WC,0,NoSA,transcom,4,good,31,0.581,0.161,1,less50
32087,2012,14,1300.0344827586207,7.170146068296781,1,WC,0,NoSA,transcom,4,good,29,0.069,0.138,1,less50
32087,2013,15,1698.2333333333333,7.437343773999013,1,WC,0,NoSA,transcom,4,good,30,0.167,0.067,1,less50
32108,2012,14,3632.967032967033,8.197804957852211,0,NoWC,0,NoSA,transcom,3,satisfactory,91,0.066,0.066,2,less100
32108,2013,15,3595.505617977528,8.18743990504377,0,NoWC,0,NoSA,transcom,3,satisfactory,89,0.787,0.011,2,less100
32108,2014,16,4388.888888888889,8.386831373552994,0,NoWC,0,NoSA,transcom,3,satisfactory,72,0.014,0.056,2,less100
32108,2016,18,10365.87341772152,9.246274287380622,0,NoWC,0,NoSA,transcom,4,good,79,0.051,0.025,2,less100
32123,2016,18,2347.326923076923,7.761032480175618,1,WC,0,NoSA,health,3,satisfactory,52,0.115,0.231,2,less100
32123,2017,19,3310.1186440677966,8.104739311857967,1,WC,0,NoSA,health,4,good,59,0.034,0.22,2,less100
32123,2018,20,2830.391304347826,7.9481702511664265,1,WC,0,NoSA,health,4,good,69,0.101,0.246,2,less100
32123,2019,21,1529.433734939759,7.332652837997145,1,WC,0,NoSA,health,4,good,83,0.181,0.253,2,less100
32123,2020,22,1794.0116279069769,7.492209524151235,1,WC,0,NoSA,buservices,3,satisfactory,86,0.174,0.314,2,less100
32123,2021,23,2742.9438202247193,7.9167870095848505,0,NoWC,0,NoSA,buservices,3,satisfactory,89,0.169,0.315,2,less100
32148,2001,3,2627.2899756493507,7.8737081664066535,0,NoWC,0,NoSA,health,3,satisfactory,77,0.039,0.805,2,less100
32148,2003,5,2366.688311688312,7.769246920103268,0,NoWC,0,NoSA,health,3,satisfactory,77,0.039,0.688,2,less100
32148,2004,6,2036.1444444444444,7.618813320362391,0,NoWC,0,NoSA,health,3,satisfactory,90,0.033,0.9,2,less100
32148,2005,7,1740.0291262135922,7.46165713127169,0,NoWC,0,NoSA,health,4,good,103,0.029,0.932,3,less250
32194,1999,1,495.32823350694446,6.205220640810182,1,WC,0,NoSA,manufacturing,1,unsatisfactory,36,0.083,0.333,1,less50
32194,2000,2,701.6578584558823,6.553445904100053,1,WC,0,NoSA,wholesretail,4,good,34,0.059,0.235,1,less50
32194,2002,4,996.4571428571429,6.904206131058292,1,WC,0,NoSA,wholesretail,3,satisfactory,35,0.057,0.286,1,less50
32194,2003,5,1114,7.01571242048723,0,NoWC,0,NoSA,wholesretail,1,unsatisfactory,33,0.061,0.303,1,less50
32194,2009,11,1511.030303030303,7.320547017022206,1,WC,0,NoSA,wholesretail,4,good,33,0.03,0.364,1,less50
32194,2010,12,1628.1515151515152,7.395200610506789,1,WC,0,NoSA,wholesretail,4,good,33,0.03,0.242,1,less50
32194,2011,13,1708.46875,7.443352780489617,1,WC,0,NoSA,wholesretail,4,good,32,0.031,0.312,1,less50
32194,2013,15,1828.090909090909,7.511027482227697,1,WC,0,NoSA,wholesretail,3,satisfactory,33,0.061,0.303,1,less50
32194,2014,16,1856.6363636363637,7.526521722918788,1,WC,0,NoSA,wholesretail,5,very good,33,0.091,0.242,1,less50
32194,2015,17,1942.3333333333333,7.571645278474964,1,WC,0,NoSA,wholesretail,5,very good,33,0.03,0.303,1,less50
32194,2016,18,1996.1176470588234,7.598959396546669,1,WC,0,NoSA,wholesretail,3,satisfactory,34,0.059,0.206,1,less50
32194,2017,19,1834.2702702702702,7.514402008518606,1,WC,0,NoSA,wholesretail,5,very good,37,0.054,0.297,1,less50
32194,2018,20,1810.7894736842106,7.50151820247014,1,WC,0,NoSA,wholesretail,5,very good,38,0.079,0.368,1,less50
32194,2019,21,1648.4651162790697,7.407599901401673,1,WC,0,NoSA,wholesretail,1,unsatisfactory,43,0.116,0.279,1,less50
32194,2020,22,1909.3846153846155,7.55453627822793,1,WC,0,NoSA,wholesretail,5,very good,39,0.128,0.359,1,less50
32194,2021,23,1537.9473684210527,7.338203928687491,1,WC,0,NoSA,wholesretail,5,very good,38,0.237,0.289,1,less50
32249,2014,16,805.9714285714285,6.692048293455773,0,NoWC,0,NoSA,buservices,4,good,35,0.086,0.086,1,less50
32249,2015,17,870.6388888888889,6.769227297186598,0,NoWC,0,NoSA,buservices,4,good,36,0.111,0.083,1,less50
32249,2017,19,1203.060606060606,7.092624093808443,0,NoWC,0,NoSA,buservices,4,good,33,0.182,0.121,1,less50
32267,2000,2,4072.5421875,8.312022699538566,1,WC,0,NoSA,wholesretail,2,sufficient,30,0.033,0.233,1,less50
32267,2006,8,5213.590909090909,8.559024131325325,1,WC,0,NoSA,wholesretail,2,sufficient,22,0.227,0.182,1,less50
32267,2011,13,2108.4411764705883,7.65370417451459,1,WC,0,NoSA,wholesretail,3,satisfactory,34,0.029,0.206,1,less50
32275,2011,13,1752.7272727272727,7.468928295366166,0,NoWC,0,NoSA,manufacturing,5,very good,165,0.012,0.788,3,less250
32275,2012,14,1686.734693877551,7.4305498051385435,0,NoWC,0,NoSA,manufacturing,4,good,196,0.01,0.74,3,less250
32275,2013,15,1084.7457627118645,6.9891009184360895,0,NoWC,0,NoSA,manufacturing,4,good,295,0.007,0.793,4,more250
32275,2014,16,1166.0516605166051,7.061378671689348,0,NoWC,0,NoSA,manufacturing,3,satisfactory,271,0.033,0.786,4,more250
32277,2010,12,2289.25,7.735979531987842,1,WC,0,NoSA,transcom,4,good,36,0.111,0.25,1,less50
32277,2011,13,2784.2432432432433,7.931731389492225,1,WC,0,NoSA,transcom,5,very good,37,0.108,0.297,1,less50
32277,2012,14,3341.0810810810813,8.11404971056904,1,WC,0,NoSA,transcom,4,good,37,0.189,0.243,1,less50
32277,2013,15,2784.2432432432433,7.931731389492225,1,WC,0,NoSA,transcom,5,very good,37,0.243,0.243,1,less50
32277,2014,16,4378.2,8.38439295999963,1,WC,0,NoSA,transcom,4,good,40,0.25,0.2,1,less50
32277,2015,17,3605.575,8.190236537693648,1,WC,0,NoSA,transcom,5,very good,40,0.225,0.125,1,less50
32277,2016,18,2332.4528301886794,7.754675709661143,1,WC,0,NoSA,transcom,3,satisfactory,53,0.151,0.17,2,less100
32277,2021,23,2512.609756097561,7.829077235432142,1,WC,0,NoSA,transcom,5,very good,41,0.268,0.195,1,less50
32294,2008,10,2397.28,7.782090040294834,1,WC,0,NoSA,wholesretail,4,good,25,0.04,0.08,1,less50
32294,2009,11,2219.4814814814813,7.705028880685095,1,WC,0,NoSA,wholesretail,5,very good,27,0.037,0.111,1,less50
32294,2010,12,2080.0666666666666,7.6401552234637835,1,WC,0,NoSA,wholesretail,4,good,30,0.033,0.067,1,less50
32294,2011,13,2207.2,7.699480022903076,1,WC,0,NoSA,wholesretail,4,good,30,0.033,0.067,1,less50
32294,2013,15,2688.542857142857,7.89675463703503,1,WC,0,NoSA,wholesretail,5,very good,35,0.029,0.114,1,less50
32294,2014,16,3480.942857142857,8.155058472032591,1,WC,0,NoSA,wholesretail,4,good,35,0.029,0.114,1,less50
32294,2015,17,3480.189189189189,8.15484193600035,1,WC,0,NoSA,wholesretail,4,good,37,0.027,0.081,1,less50
32294,2016,18,3747.891891891892,8.228948798729903,1,WC,0,NoSA,wholesretail,4,good,37,0.027,0.081,1,less50
32295,2002,4,1979.7830188679245,7.590742531253208,0,NoWC,1,SA,buservices,4,good,106,0.085,0.594,3,less250
32295,2004,6,3478.581632653061,8.154379912862678,0,NoWC,0,NoSA,buservices,3,satisfactory,98,0.082,0.571,2,less100
32295,2005,7,3303.3125,8.10268103187519,0,NoWC,0,NoSA,buservices,3,satisfactory,96,0.135,0.594,2,less100
32295,2006,8,3830.4607843137255,8.250740384158412,0,NoWC,0,NoSA,buservices,4,good,102,0.157,0.657,3,less250
32295,2007,9,3420.4636363636364,8.137531387056583,0,NoWC,0,NoSA,buservices,3,satisfactory,110,0.136,0.727,3,less250
32320,2003,5,2931.5,7.9832695164042695,1,WC,0,NoSA,wholesretail,3,satisfactory,52,0.115,0.885,2,less100
32320,2004,6,2736.0576923076924,7.9142733648898975,1,WC,0,NoSA,wholesretail,3,satisfactory,52,0.154,0.885,2,less100
32320,2005,7,2346.6181818181817,7.760730499113509,1,WC,0,NoSA,wholesretail,4,good,55,0.145,0.582,2,less100
32333,2017,19,2387.200913242009,7.777876792567181,0,NoWC,0,NoSA,buservices,4,good,219,0.205,0.205,3,less250
32333,2018,20,3268.1372549019607,8.091975454761934,0,NoWC,0,NoSA,buservices,4,good,204,0.235,0.201,3,less250
32333,2019,21,3086.6031746031745,8.034826468977565,0,NoWC,0,NoSA,buservices,3,satisfactory,189,0.28,0.212,3,less250
32333,2020,22,2860.5087719298244,7.958754780276098,0,NoWC,0,NoSA,buservices,5,very good,171,0.316,0.193,3,less250
32338,1999,1,634.3142318349753,6.452544465460468,0,NoWC,0,NoSA,construction,1,unsatisfactory,203,0.074,0.532,3,less250
32338,2000,2,912.7489346590909,6.816460853357953,0,NoWC,0,NoSA,construction,1,unsatisfactory,220,0.082,0.6,3,less250
32338,2001,3,1132.1960106382978,7.031914398047772,0,NoWC,0,NoSA,construction,1,unsatisfactory,235,0.077,0.426,3,less250
32347,2000,2,1949.1339285714287,7.575140413704628,1,WC,1,SA,health,4,good,63,0.238,0.159,2,less100
32347,2001,3,2016.7642257462687,7.609249637589786,1,WC,1,SA,health,3,satisfactory,67,0.209,0.149,2,less100
32347,2002,4,1783.8484848484848,7.486528379515531,1,WC,1,SA,health,3,satisfactory,66,0.242,0.152,2,less100
32347,2003,5,1917.1538461538462,7.558596993426877,1,WC,1,SA,health,3,satisfactory,65,0.292,0.092,2,less100
32347,2004,6,2145.9076923076923,7.671317908429405,1,WC,1,SA,health,3,satisfactory,65,0.292,0.154,2,less100
32347,2005,7,2423.8571428571427,7.793115410987626,1,WC,1,SA,health,2,sufficient,63,0.254,0.095,2,less100
32347,2006,8,2501.1774193548385,7.824516867727731,1,WC,1,SA,health,2,sufficient,62,0.258,0.097,2,less100
32347,2007,9,2673.590163934426,7.891177478875066,1,WC,1,SA,health,2,sufficient,61,0.311,0.098,2,less100
32347,2008,10,2044.2153846153847,7.622769319850113,1,WC,1,SA,health,1,unsatisfactory,65,0.508,0.154,2,less100
32347,2009,11,2158.4153846153845,7.677129613215054,1,WC,1,SA,health,1,unsatisfactory,65,0.492,0.169,2,less100
32347,2011,13,2268.7076923076925,7.726965649820636,1,WC,1,SA,health,2,sufficient,65,0.523,0.092,2,less100
32347,2012,14,2295.10447761194,7.738533645472376,1,WC,1,SA,health,2,sufficient,67,0.493,0.149,2,less100
32347,2013,15,2313.0845070422533,7.746337197250258,1,WC,1,SA,health,2,sufficient,71,0.521,0.085,2,less100
32347,2014,16,2530.492957746479,7.836169407700835,1,WC,1,SA,health,3,satisfactory,71,0.535,0.085,2,less100
32347,2015,17,2624.342857142857,7.872585803549347,1,WC,1,SA,health,3,satisfactory,70,0.443,0.086,2,less100
32347,2016,18,2757.4545454545455,7.922063267022455,1,WC,1,SA,health,4,good,66,0.53,0.091,2,less100
32347,2017,19,2624.0615384615385,7.872478601946581,1,WC,1,SA,health,4,good,65,0.538,0.092,2,less100
32347,2018,20,2645.4153846153845,7.880583377185298,1,WC,1,SA,health,4,good,65,0.6,0.092,2,less100
32347,2019,21,2432.527777777778,7.796686233430838,1,WC,1,SA,health,3,satisfactory,72,0.486,0.083,2,less100
32347,2020,22,2702.279411764706,7.901850922413121,1,WC,1,SA,edu,1,unsatisfactory,68,0.574,0.088,2,less100
32356,2012,14,3983.132530120482,8.289823856572463,0,NoWC,0,NoSA,transcom,4,good,83,0.289,0.843,2,less100
32356,2013,15,3298.9690721649486,8.101365296272526,0,NoWC,0,NoSA,transcom,4,good,97,0.278,0.845,2,less100
32356,2014,16,3224.4897959183672,8.078530013898478,0,NoWC,0,NoSA,transcom,4,good,98,0.214,0.888,2,less100
32356,2015,17,3344.336283185841,8.115023532302118,0,NoWC,0,NoSA,transcom,4,good,113,0.204,0.876,3,less250
32356,2016,18,2906.945945945946,7.974858305940158,0,NoWC,0,NoSA,transcom,3,satisfactory,111,0.225,0.793,3,less250
32356,2017,19,2815.128,7.942763010232748,0,NoWC,0,NoSA,transcom,3,satisfactory,125,0.256,0.888,3,less250
32356,2018,20,3036.4921875,8.018458242470826,0,NoWC,0,NoSA,transcom,4,good,128,0.25,0.82,3,less250
32356,2019,21,3141.364864864865,8.052412654799642,0,NoWC,0,NoSA,transcom,4,good,148,0.284,0.804,3,less250
32356,2020,22,3114.6381578947367,8.04386826328483,0,NoWC,0,NoSA,transcom,3,satisfactory,152,0.25,0.737,3,less250
32356,2021,23,3680.8079470198677,8.210887557885838,0,NoWC,0,NoSA,transcom,1,unsatisfactory,151,0.305,0.795,3,less250
32357,2000,2,2841.35546875,7.9520364950233375,0,NoWC,0,NoSA,buservices,4,good,24,0.208,0.083,1,less50
32357,2001,3,2688.39404296875,7.896699284265633,0,NoWC,0,NoSA,buservices,3,satisfactory,24,0.125,0.5,1,less50
32357,2002,4,2312.6129032258063,7.746133291211341,0,NoWC,0,NoSA,buservices,3,satisfactory,31,0.097,0.065,1,less50
32360,2001,3,1073.9122528248588,6.979063570450687,0,NoWC,0,NoSA,manufacturing,4,good,177,0.034,0.023,3,less250
32360,2002,4,879.5555555555555,6.779416729386237,0,NoWC,0,NoSA,manufacturing,4,good,171,0.058,0.029,3,less250
32360,2003,5,779.5204678362574,6.658678945800645,0,NoWC,0,NoSA,manufacturing,2,sufficient,171,0.006,0.029,3,less250
32379,2000,2,1356.0836838942307,7.21235618038243,1,WC,0,NoSA,buservices,1,unsatisfactory,26,0.269,0.346,1,less50
32379,2001,3,1674.09234375,7.423026413058435,1,WC,0,NoSA,buservices,2,sufficient,25,0.16,0.36,1,less50
32379,2002,4,2382.0476190476193,7.775715740919295,1,WC,0,NoSA,buservices,1,unsatisfactory,21,0.286,0.429,1,less50
32387,2019,21,4280.9047619047615,8.361919659203899,1,WC,0,NoSA,transcom,3,satisfactory,21,0.619,0.143,1,less50
32387,2020,22,3812.714285714286,8.246096625425157,1,WC,0,NoSA,transcom,3,satisfactory,21,0.524,0.286,1,less50
32387,2021,23,4408.681818181818,8.391331016317393,1,WC,0,NoSA,transcom,3,satisfactory,22,0.591,0.273,1,less50
32409,2006,8,906.3809523809524,6.809459694908866,1,WC,0,NoSA,wholesretail,2,sufficient,21,0.19,0.048,1,less50
32409,2007,9,1404.904761904762,7.247724794349165,1,WC,0,NoSA,wholesretail,3,satisfactory,21,0.19,0.143,1,less50
32409,2008,10,1266.047619047619,7.1436552157784305,1,WC,0,NoSA,wholesretail,4,good,21,0.19,0.095,1,less50
32409,2009,11,910.3478260869565,6.813826752950151,1,WC,0,NoSA,wholesretail,4,good,23,0.043,0.043,1,less50
32409,2010,12,1324.1304347826087,7.188511247341435,1,WC,0,NoSA,wholesretail,3,satisfactory,23,0.174,0.087,1,less50
32413,2011,13,146.5,4.987025428457122,1,WC,0,NoSA,transcom,4,good,24,0.167,0.5,1,less50
32413,2012,14,203.5,5.31566600488265,1,WC,0,NoSA,transcom,4,good,24,0.333,0.458,1,less50
32413,2018,20,1904.7,7.552079794844514,1,WC,0,NoSA,transcom,3,satisfactory,20,0.45,0.55,1,less50
32413,2019,21,1733.75,7.458041971629041,1,WC,0,NoSA,transcom,3,satisfactory,20,0.8,0.5,1,less50
32436,2005,7,3154.858823529412,8.056699027073796,0,NoWC,0,NoSA,finance,1,unsatisfactory,85,0.035,0.2,2,less100
32436,2006,8,3065.978723404255,8.028122119878736,0,NoWC,0,NoSA,finance,2,sufficient,94,0.032,0.255,2,less100
32436,2007,9,3044.282828282828,8.021020628030321,0,NoWC,0,NoSA,finance,4,good,99,0.04,0.384,2,less100
32436,2008,10,3208.3980582524273,8.07352704428514,0,NoWC,1,SA,finance,4,good,103,0.039,0.233,3,less250
32436,2009,11,3349.5145631067962,8.116570707783861,0,NoWC,1,SA,finance,4,good,103,0.039,0.155,3,less250
32436,2010,12,3129.3493975903616,8.048580401733503,0,NoWC,1,SA,finance,4,good,83,0.072,0.229,2,less100
32436,2011,13,3570.3703703703704,8.180424614594308,0,NoWC,1,SA,finance,2,sufficient,81,0.049,0.247,2,less100
32450,2006,8,1789.090909090909,7.489462897807874,0,NoWC,0,NoSA,public,4,good,275,0.349,0.276,4,more250
32450,2007,9,1192.2441176470588,7.083592623341091,1,WC,0,NoSA,public,4,good,340,0.274,0.241,4,more250
32450,2008,10,2943.4566929133857,7.987339915573735,0,NoWC,0,NoSA,public,4,good,127,0.732,0.244,3,less250
32454,2000,2,4589.947282608696,8.431623817718197,0,NoWC,0,NoSA,wholesretail,4,good,115,0.017,0.052,3,less250
32454,2001,3,3019.516287878788,8.012851927963839,0,NoWC,1,SA,wholesretail,4,good,165,0.036,0.164,3,less250
32454,2002,4,3522.012578616352,8.1667878604911,0,NoWC,0,NoSA,wholesretail,2,sufficient,159,0.038,0.138,3,less250
32454,2004,6,1770.284023668639,7.4788952780442015,0,NoWC,1,SA,wholesretail,3,satisfactory,169,0.059,0.154,3,less250
32457,2007,9,1035.4444444444443,6.942586028449436,1,WC,0,NoSA,health,4,good,108,0.25,0.287,3,less250
32457,2008,10,814.0802919708029,6.7020589999228255,1,WC,0,NoSA,health,3,satisfactory,137,0.19,0.285,3,less250
32457,2010,12,950.99173553719,6.857505372220763,1,WC,0,NoSA,health,4,good,121,0.149,0.207,3,less250
32457,2011,13,1309.954954954955,7.177748030073433,1,WC,0,NoSA,health,4,good,111,0.063,0.144,3,less250
32457,2012,14,1064.9891304347825,6.970719871926919,1,WC,0,NoSA,health,2,sufficient,92,0.141,0.239,2,less100
32457,2013,15,1199.38,7.089560035591211,1,WC,0,NoSA,health,3,satisfactory,100,0.53,0.24,2,less100
32457,2014,16,1243.3627450980391,7.125574879264793,1,WC,0,NoSA,health,3,satisfactory,102,0.588,0.127,3,less250
32457,2016,18,1498.4803921568628,7.312206801690704,0,NoWC,0,NoSA,health,3,satisfactory,102,0.676,0.069,3,less250
32457,2017,19,1677.3936170212767,7.424996449261848,0,NoWC,0,NoSA,health,3,satisfactory,94,0.809,0.085,2,less100
32457,2021,23,2904.4142857142856,7.973987026139597,1,WC,0,NoSA,edu,2,sufficient,70,0.429,0.1,2,less100
32459,2005,7,1724.121951219512,7.452473186088175,0,NoWC,0,NoSA,transcom,4,good,82,0.817,0.902,2,less100
32459,2006,8,1453.8627450980391,7.281979255493277,0,NoWC,0,NoSA,transcom,5,very good,102,0.706,0.804,3,less250
32459,2007,9,1522.6336633663366,7.328196787760992,0,NoWC,0,NoSA,transcom,5,very good,101,0.713,0.822,3,less250
32459,2008,10,1598.201923076923,7.376634478216402,0,NoWC,0,NoSA,transcom,5,very good,104,0.712,0.827,3,less250
32459,2009,11,1496.3173076923076,7.310762240115932,0,NoWC,0,NoSA,transcom,4,good,104,0.663,0.817,3,less250
32459,2011,13,2415.153846153846,7.7895182684691635,0,NoWC,0,NoSA,transcom,3,satisfactory,104,0.442,0.817,3,less250
32459,2012,14,1496.8968253968253,7.311149461133869,0,NoWC,0,NoSA,transcom,5,very good,126,0.984,0.722,3,less250
32459,2013,15,1955.7622377622379,7.578535287870035,0,NoWC,0,NoSA,transcom,5,very good,143,0.755,0.664,3,less250
32459,2015,17,1576.4929577464789,7.362958011957364,0,NoWC,0,NoSA,transcom,5,very good,142,0.852,0.965,3,less250
32459,2016,18,1449.7289156626507,7.279131863220996,0,NoWC,0,NoSA,transcom,5,very good,166,0.735,0.855,3,less250
32459,2017,19,1301.3774834437086,7.171178585115992,0,NoWC,0,NoSA,transcom,4,good,151,0.834,0.861,3,less250
32459,2018,20,1577.4756097560976,7.363581132968486,0,NoWC,0,NoSA,transcom,4,good,164,0.817,0.787,3,less250
32459,2019,21,1713.2847682119204,7.4461677239777595,0,NoWC,0,NoSA,transcom,4,good,151,0.801,0.775,3,less250
32459,2020,22,2145.806666666667,7.671270829042198,0,NoWC,0,NoSA,wholesretail,4,good,150,0.813,0.733,3,less250
32459,2021,23,2309.846153846154,7.744936201231356,0,NoWC,0,NoSA,wholesretail,2,sufficient,143,0.867,0.713,3,less250
32533,2011,13,2535.190476190476,7.838024051739202,1,WC,0,NoSA,resthotels,2,sufficient,21,0.048,0.095,1,less50
32533,2012,14,2329.0454545454545,7.753213786458793,1,WC,0,NoSA,resthotels,3,satisfactory,22,0.045,0.091,1,less50
32533,2014,16,2434.913043478261,7.797666323781811,1,WC,0,NoSA,resthotels,3,satisfactory,23,0.043,0.087,1,less50
32533,2015,17,1890.1153846153845,7.5443931562512585,1,WC,0,NoSA,resthotels,4,good,26,0.038,0.077,1,less50
32533,2016,18,2035.36,7.618427986407901,1,WC,0,NoSA,resthotels,3,satisfactory,25,0.04,0.08,1,less50
32533,2017,19,2174.75,7.68466899438765,1,WC,0,NoSA,resthotels,4,good,24,0.042,0.125,1,less50
32533,2019,21,3450.25,8.14620197116815,1,WC,0,NoSA,resthotels,4,good,20,0.05,0.1,1,less50
32552,1998,0,1690.5184895833333,7.432790559434081,0,NoWC,0,NoSA,finance,3,satisfactory,30,0.033,0.667,1,less50
32552,1999,1,1748.8122306034484,7.466692111109762,0,NoWC,0,NoSA,finance,2,sufficient,29,0.069,0.793,1,less50
32552,2000,2,329.32178368506493,5.7970353386826075,0,NoWC,0,NoSA,finance,4,good,154,0.006,0.266,3,less250
32552,2002,4,571.1698113207547,6.347686558299483,0,NoWC,0,NoSA,finance,3,satisfactory,106,0.019,0.236,3,less250
32552,2003,5,630.019801980198,6.445751250606213,0,NoWC,0,NoSA,finance,4,good,101,0.01,0.208,3,less250
32552,2004,6,704.4494382022472,6.55741655900056,0,NoWC,0,NoSA,finance,2,sufficient,89,0.034,0.292,2,less100
32552,2005,7,704.8571428571429,6.557995148033989,0,NoWC,0,NoSA,finance,2,sufficient,77,0.039,0.182,2,less100
32552,2006,8,714.1315789473684,6.571067229601342,0,NoWC,0,NoSA,finance,3,satisfactory,76,0.053,0.211,2,less100
32552,2007,9,821.9594594594595,6.711691074447554,0,NoWC,0,NoSA,finance,4,good,74,0.014,0.216,2,less100
